image_url,description,country,weather,time_of_day,season,activity,mood
https://www.discoverhongkong.com/content/dam/dhk/intl/explore/attractions/the-charm-of-the-bright-city/the-charm-of-the-bright-city-1920x1080.jpg,"Hong Kong city skyline at night with bright lights and tall buildings, capturing the feeling of a modern smart city full of energy.",Hong Kong,Not Clear,Evening,not clear,Sightseeing,Excited
https://images.squarespace-cdn.com/content/v1/5f1ab4309bd4b45e29ec3e4b/f9538766-163e-4539-8dc1-4f7b648f619f/Woman+hiking+mountains%2C+Giant%27s+Castle+South+Africa%2C+Central+Drakensberg%2C+KZN%2C+SA.jpeg?format=2500w,This image shows a hiker standing in the middle of mountains in a place called Drakensberg in South Africa. I chose this place because of the contemplation feeling in it.,South Africa,Sunny,Morning,spring,Hiking,Excited
https://images.pexels.com/photos/13922502/pexels-photo-13922502.jpeg?_gl=1*15lmuyz*_ga*NTk0ODM5MjU4LjE3NjQ5NTY5MDU.*_ga_8JE65Q40S6*czE3NjQ5NTY5MDQkbzEkZzEkdDE3NjQ5NTcwNzkkajU5JGwwJGgw,this is a photo of a little Palestinian girl that is smiling in front of the dome of the rock in Jerusalem Palestine. i chose this place cause it is a place that brings memories to me,Palestine,Cloudy,Afternoon,fall,Other,Romantic
https://images.pexels.com/photos/1369212/pexels-photo-1369212.jpeg?_gl=1*1cfp1z4*_ga*NTk0ODM5MjU4LjE3NjQ5NTY5MDU.*_ga_8JE65Q40S6*czE3NjQ5NTY5MDQkbzEkZzEkdDE3NjQ5NTc3NjEkajI3JGwwJGgw,this is a photo of a visiter that is standing in front of pyramids in Egypt in the middle of the day and i chose this place cause it is a place that i really want to visit,Egypt,Sunny,Morning,summer,Other,Curious
https://images.pexels.com/photos/12575878/pexels-photo-12575878.jpeg?_gl=1*vu550*_ga*NTk0ODM5MjU4LjE3NjQ5NTY5MDU.*_ga_8JE65Q40S6*czE3NjQ5NTY5MDQkbzEkZzEkdDE3NjQ5NTgyMjAkajQ5JGwwJGgw,this photo of two people that are skydiving in Switzerland and i choose this place because it is a place i want to visit,Switzerland,Sunny,Morning,spring,Water Activities,Excited
https://images.pexels.com/photos/2067057/pexels-photo-2067057.jpeg?_gl=1*zy735i*_ga*NTk0ODM5MjU4LjE3NjQ5NTY5MDU.*_ga_8JE65Q40S6*czE3NjQ5NTY5MDQkbzEkZzEkdDE3NjQ5NTg0ODAkajEkbDAkaDA,this photo shows people standing and cars moving in night in a street in Tokyo and I chose this place cause it is a place that i want to visit,Japan,Rainy,Evening,winter,Other,Happy
https://images.pexels.com/photos/34988677/pexels-photo-34988677.jpeg?_gl=1*1bcs8sa*_ga*NTk0ODM5MjU4LjE3NjQ5NTY5MDU.*_ga_8JE65Q40S6*czE3NjQ5NTY5MDQkbzEkZzEkdDE3NjQ5NTkxNjIkajU1JGwwJGgw,this is a photo of a group of people and animals that looks like they are skiing on snow in Russia and I chose this place cause i want to try skydiving when visiting Russia,Russia,Snowy,Afternoon,winter,Other,Excited
https://images.pexels.com/photos/18602876/pexels-photo-18602876.jpeg?_gl=1*1uw76gn*_ga*NTk0ODM5MjU4LjE3NjQ5NTY5MDU.*_ga_8JE65Q40S6*czE3NjQ5NjE4MTMkbzIkZzEkdDE3NjQ5NjIwNDkkajQ2JGwwJGgw,this photo is a photo for a place called the Roman Colosseum that was a place for the entertainment events. and i chose this place cause it is one of the seven wonders of the world,Italy,Sunny,Afternoon,summer,Other,Curious
https://images.pexels.com/photos/32852130/pexels-photo-32852130.jpeg?_gl=1*10u1do0*_ga*NTk0ODM5MjU4LjE3NjQ5NTY5MDU.*_ga_8JE65Q40S6*czE3NjQ5NjE4MTMkbzIkZzEkdDE3NjQ5NjI1ODUkajckbDAkaDA.,this is a photo of large stone statues called Maoi they were created to honor important ancestors or chiefs. It is an island in the Pacific Ocean and it is follows the country of Chile in South America and i chose this place cause it is one of the sites that i really want to see in the future,Chile,Cloudy,Afternoon,fall,Other,Excited
https://i.pinimg.com/1200x/34/80/1f/34801fcf2f5a39487154521c4e38d2f2.jpg,this is a photo of a mosque called Aya Sofya that is in turkey and i chose this place cause it is a place that i want to visit in the future,Turkey,Not Clear,Afternoon,fall,Other,Happy
https://i.pinimg.com/1200x/ad/a8/a5/ada8a502e3700612a2a27e1364696c51.jpg,this is a photo of a place that is called the Socotra Island that is in Yemen and the tree in the photo is called a Dragon blood tree and i chose this place cause it fascinates me,Yemen,Sunny,Afternoon,summer,Hiking,Excited
https://www.visitscotland.com/binaries/content/gallery/visitscotland/cms-images/2024/09/12/glasgow-skyline,"A warm evening skyline of Glasgow with historic towers and green landscapes glowing under golden light. I chose this image because it highlights the cities mix of culture, architecture, and peaceful nature.",United Kingdom Scotland,Sunny,Afternoon,summer,Sightseeing,Happy
https://www.avisprestige.com/images/galleryImage/cropped/avis-article-image-new-1-2.jpeg,"A beautiful view of Edinburgh at dusk, highlighting the historic architecture, warm street lights, and iconic skyline. I chose this image because the city feels magical when the lights begin to glow over the old stone buildings.",United Kingdom Scotland,Not Clear,Evening,fall,Sightseeing,Romantic
https://i.pinimg.com/1200x/4b/02/79/4b0279258464bdf3037ffbbfde9de0ac.jpg,"A stunning view of the Alhambra overlooking Granada at golden hour, with warm sunlight in the background. I chose this image because it captures the perfect blend of history, architecture, and natural beauty.",Spain,Sunny,Afternoon,spring,Sightseeing,Curious
https://i.pinimg.com/1200x/3d/e6/b9/3de6b92e0133c36d2bfe8bcaa9a1cbc0.jpg,"A breathtaking view of Ibb's green mountains wrapped in mist, with terraced fields and scattered traditional homes. I chose this image because it shows the calm, peaceful nature of Yemen highlands and their unique beauty.",Yemen,Rainy,Morning,winter,Hiking,Happy
https://www.abouther.com/sites/default/files/2022/05/19/al_bahah_saudi_arabia_travel_destinations.jpg,"A striking view of Thee Ain, the ancient marble village in Al-Baha, surrounded by rugged mountains and dramatic clouds. I chose this image because the villages bright stone structures and natural landscape make it one of Saudi Arabia most beautiful heritage sites.",Saudi Arabia,Sunny,Morning,not clear,Sightseeing,Curious
https://a.travel-assets.com/findyours-php/viewfinder/images/res70/44000/44781-Chapel-Bridge-Kapellbrucke.jpg,"A serene view of Lucerne is iconic Chapel Bridge reflected on the calm lake, with the wooden tower and alpine backdrop creating . I chose this image because it captures the charm of Swiss lakeside towns and the warmth of traditional architecture.",Switzerland,Snowy,Afternoon,winter,Relaxing,Excited
https://www.insightvacations.com/wp-content/uploads/2023/06/jair-garciaferro-oKvTO3WdxKY-unsplash.jpg,"An elevated view of Machu Picchu nestled high in the Andes, with ancient stone terraces, and dramatic green valleys. I chose this image because it captures the mystery, history, and breathtaking nature of the Incan ruins.",Peru,Cloudy,Morning,spring,Hiking,Excited
https://images.pexels.com/photos/4341515/pexels-photo-4341515.jpeg?_gl=1*u4re4r*_ga*MTQ3OTc4MjI1OC4xNzY0ODg5MzQ5*_ga_8JE65Q40S6*czE3NjQ4ODkzNDkkbzEkZzAkdDE3NjQ4ODkzNDkkajYwJGwwJGgw,A stunning view of the Hungarian Parliament Building glowing over the Danube River. I chose this image because it captures the elegance and grandeur of Budapest during sunset.,Hungary,Not Clear,Evening,not clear,Sightseeing,Romantic
https://static1.evcdn.net/images/reduction/873426_w-3840_h-2400_q-70_m-crop.jpg,"A vibrant night view of Tokyo's skyline, with glowing neon lights, modern skyscrapers, and the iconic Tokyo Tower rising above the city. I chose this image because it captures the energetic, futuristic atmosphere that makes Tokyo unique.",Japan,Cloudy,Afternoon,winter,Sightseeing,Excited
https://televisionofnomads.com///wp-content/uploads/2017/04/things-to-do-in-jeju-island-korea-spring-1-of-1.jpg,"A bright spring view of Jeju Island, with blooming yellow canola flowers surrounding the walking path and the deep blue sea in the background. I chose this image because it shows Jeju's peaceful nature and its famous spring landscapes.",South Korea,Sunny,Morning,spring,Relaxing,Happy
https://www.qantas.com/content/dam/travelinsider/images/trending/eiffel-tower-park/eiffel-one.jpg,"Eiffel Tower in Paris, an iconic symbol of romance and French culture. I've always dreamed of seeing it lit up at night.",France,Sunny,Afternoon,summer,Sightseeing,Romantic
https://wallup.net/wp-content/uploads/2018/09/25/596155-Mount_Fuji-Japan-landscape.jpg,"Mount Fuji viewed from Lake Kawaguchi, a serene and spiritual symbol of Japan.",Japan,Sunny,Morning,spring,Sightseeing,Curious
https://cdn.outrank.so/64a3d97a-e53a-4b2c-aa31-14ff29f7248e/f1ace59c-1360-4727-a680-cefab2d8bc07/machu-picchu-luxury-tours-mountain-lodge.jpg,"Machu Picchu, Peru â a mystical Incan city high in the Andes mountains, inspiring awe and adventure.",Peru,Cloudy,Afternoon,fall,Hiking,Excited
https://content.paulreiffer.com/wp-content/uploads/2014/12/Stone-And-Steel-New-York-City-Brooklyn-Bridge-Freedom-Tower-One-World-Trade-Center-Financial-District-FiDi-Manhattan-Long-Exposure-Night-Sunset-Lights-Cityscape-Paul-Reiffer-Photographer@2x.jpg,New York City skyline â the vibrant energy of the city that never sleeps.,United States,Cloudy,Evening,winter,Sightseeing,Excited
https://www.girlabouttheglobe.com/wp-content/uploads/2021/09/Santorini-scaled.jpg,"Santorini, Greece â the stunning white buildings with blue domes over the Aegean Sea evoke peace and love.",Greece,Sunny,Evening,summer,Relaxing,Romantic
https://static.vecteezy.com/system/resources/thumbnails/013/512/617/original/beautiful-northern-lights-animation-green-lights-aurora-borealis-in-norway-canada-finland-iceland-and-sweden-polar-weather-and-blue-starry-sky-on-a-cold-night-fantastic-motion-background-in-4k-video.jpg,Northern Lights in Iceland â an awe-inspiring natural phenomenon Iâve always wanted to witness.,Iceland,Not Clear,Evening,winter,Sightseeing,Curious
https://cdn.getyourguide.com/img/location/54579533dad83.jpeg/88.jpg,"Cappadocia, Turkey â floating in a hot air balloon over fairy chimneys looks magical.",Turkey,Sunny,Morning,fall,Sightseeing,Excited
https://cdn1.matadornetwork.com/blogs/1/2023/06/Monastery-Petra-Jordan.jpg,"Petra, Jordan â the rose-red ancient city carved into rock, full of history and mystery.",Jordan,Sunny,Afternoon,spring,Sightseeing,Romantic
https://cdn.shortpixel.ai/spai/q_lossy+ret_img+to_webp/https://funworldfacts.com/wp-content/uploads/2023/06/victoria-falls-gorge.jpg,Victoria Falls on the border of Zimbabwe and Zambia â one of the largest and most powerful waterfalls on Earth.,Zimbabwezambia,Rainy,Afternoon,summer,Sightseeing,Excited
https://i.natgeofe.com/n/8e44ef91-8f39-4a7b-90ac-0f1b63ba60e1/00000164-136c-ddfb-ab76-776fde2d0000.jpg,"Great Barrier Reef, Australia â a vibrant underwater world teeming with marine life.",Australia,Sunny,Morning,spring,Water Activities,Happy
https://www.adotrip.com/public/images/internationalarea/master_images/62f376ab6888a-Maldives_Attractions.jpg,"A stunning sunset view of Maldives overwater villas surrounded by crystal-clear turquoise water and palm-covered beaches. I chose this image because it reflects the peaceful, luxurious, and dream-like beauty of the islands.",Maldives,Sunny,Evening,summer,Relaxing,Romantic
https://cdn.urlaubsguru.at/wp-content/uploads/2018/05/Rio-de-Janeiro-shutterstock_146673245-1.jpg,"A breathtaking panoramic view of Rio de Janeiro at sunset, with Sugarloaf Mountain, bright city lights, and scattered boats reflecting on the peaceful bay. I chose this image because it captures the city's tropical beauty and lively coastal atmosphere.",Brazil,Sunny,Evening,summer,Sightseeing,Excited
